id,name,type,typecode,address,pcode,pname,citycode,cityname,adcode,adname,location,longitude,latitude,tel,biz_ext
B0K63UT3Z1,毓秀古村,风景名胜;风景名胜;风景名胜,110200,582县道与南门路交叉口西北440米,440000,广东省,0756,珠海市,440403,斗门区,"113.193283,22.238090",113.193283,22.23809,[],"{'cost': [], 'rating': '3.9', 'ticket_ordering': '0'}"
B0J0XSG59K,南屏画家村,科教文化服务;科教文化场所;科教文化场所,140000,东大街一巷2号,440000,广东省,0756,珠海市,440402,香洲区,"113.505236,22.221509",113.505236,22.221509,[],"{'cost': [], 'rating': '4.2'}"
B0FFKKF6DZ,金台寺-大雄宝殿,风景名胜;风景名胜;寺庙道观,110205,斗门镇金台寺金台寺内(西南角),440000,广东省,0756,珠海市,440403,斗门区,"113.229296,22.224746",113.229296,22.224746,0756-5797083,"{'cost': [], 'rating': '4.4', 'ticket_ordering': '0'}"
B0FFKKLX9C,金台寺-鼓楼,风景名胜;风景名胜相关;旅游景点,110000,斗门镇金台寺金台寺内(西南角),440000,广东省,0756,珠海市,440403,斗门区,"113.229072,22.224806",113.229072,22.224806,0756-5797083,"{'cost': [], 'rating': '3.5', 'ticket_ordering': '0'}"
B0FFL6PYUV,金台寺-无量寿阁,风景名胜;风景名胜相关;旅游景点,110000,斗门镇金台寺金台寺内,440000,广东省,0756,珠海市,440403,斗门区,"113.229944,22.226714",113.229944,22.226714,0756-5797083,"{'cost': [], 'rating': '3.3', 'ticket_ordering': '0'}"
B0FFKQAII5,金台寺-文殊殿,风景名胜;风景名胜;寺庙道观,110205,斗门镇金台寺金台寺内(南侧),440000,广东省,0756,珠海市,440403,斗门区,"113.229495,22.224577",113.229495,22.224577,0756-5797083,"{'cost': [], 'rating': '3.3', 'ticket_ordering': '0'}"
B0FFKJPO92,金台寺-报恩堂,风景名胜;风景名胜相关;旅游景点,110000,斗门镇金台寺金台寺内,440000,广东省,0756,珠海市,440403,斗门区,"113.229476,22.225037",113.229476,22.225037,0756-5797083,"{'cost': [], 'rating': '2.2', 'ticket_ordering': '0'}"
B0FFKY2UYL,金台寺-福德祠,风景名胜;风景名胜相关;旅游景点,110000,斗门镇金台寺金台寺内,440000,广东省,0756,珠海市,440403,斗门区,"113.229890,22.226630",113.22989,22.22663,0756-5797083,"{'cost': [], 'rating': '3.2', 'ticket_ordering': '0'}"
B0FFKJQ5N2,法堂,风景名胜;风景名胜相关;旅游景点,110000,斗门镇金台寺金台寺内,440000,广东省,0756,珠海市,440403,斗门区,"113.229594,22.224919",113.229594,22.224919,0756-5797083,"{'cost': [], 'rating': '2.8', 'ticket_ordering': '0'}"
B0FFKR07LK,金台寺-客堂,风景名胜;风景名胜相关;旅游景点,110000,斗门镇金台寺金台寺内(南侧),440000,广东省,0756,珠海市,440403,斗门区,"113.229549,22.224626",113.229549,22.224626,0756-5797083,"{'cost': [], 'rating': '2.7', 'ticket_ordering': '0'}"
B0FFKKA41P,金台寺-普贤殿,风景名胜;风景名胜;寺庙道观,110205,斗门镇金台寺金台寺内(西南角),440000,广东省,0756,珠海市,440403,斗门区,"113.229188,22.224880",113.229188,22.22488,0756-5797083,"{'cost': [], 'rating': '2.1', 'ticket_ordering': '0'}"
B0FFIZSOHX,珠海普陀寺-山门殿,风景名胜;风景名胜相关;旅游景点,110000,东坑凤凰山风景区内,440000,广东省,0756,珠海市,440402,香洲区,"113.528190,22.314750",113.52819,22.31475,0756-8508462,"{'cost': [], 'rating': '4.3', 'ticket_ordering': '0'}"
B0FFIZXO6R,珠海普陀寺-祖师堂,风景名胜;风景名胜相关;旅游景点,110000,东坑凤凰山风景区内,440000,广东省,0756,珠海市,440402,香洲区,"113.528116,22.315317",113.528116,22.315317,0756-8508462,"{'cost': [], 'rating': '3.0', 'ticket_ordering': '0'}"
B0FFIZUKIN,珠海普陀寺-怀庵土地伽蓝殿,风景名胜;风景名胜;寺庙道观,110205,东坑凤凰山风景区内,440000,广东省,0756,珠海市,440402,香洲区,"113.528745,22.314922",113.528745,22.314922,0756-8508462,"{'cost': [], 'rating': '3.0', 'ticket_ordering': '0'}"
B0FFK7WOKI,珠海普陀寺-五时宝殿,风景名胜;风景名胜;寺庙道观,110205,东坑凤凰山风景区内,440000,广东省,0756,珠海市,440402,香洲区,"113.526960,22.315954",113.52696,22.315954,0756-8508462,"{'cost': [], 'rating': '2.9', 'ticket_ordering': '0'}"
B0FFK85IBW,珠海普陀寺-功德堂,风景名胜;风景名胜相关;旅游景点,110000,东坑凤凰山风景区内,440000,广东省,0756,珠海市,440402,香洲区,"113.527652,22.314871",113.527652,22.314871,0756-8508462,"{'cost': [], 'rating': [], 'ticket_ordering': '0'}"
B0FFIZTZT7,珠海普陀寺-五观堂,风景名胜;风景名胜相关;旅游景点,110000,东坑凤凰山风景区内,440000,广东省,0756,珠海市,440402,香洲区,"113.527651,22.315749",113.527651,22.315749,0756-8508462,"{'cost': [], 'rating': '2.9', 'ticket_ordering': '0'}"
B0FFK7VZQ8,淇澳岛-高山庙,风景名胜;风景名胜;寺庙道观,110205,淇洲岛影视城内,440000,广东省,0756,珠海市,440402,香洲区,"113.656831,22.417608",113.656831,22.417608,[],"{'cost': [], 'rating': '3.6', 'ticket_ordering': '0'}"
B0FFIAVBCD,童子拜观音,风景名胜;风景名胜相关;旅游景点,110000,[],440000,广东省,0756,珠海市,440403,斗门区,"113.268900,22.183032",113.2689,22.183032,[],"{'cost': [], 'rating': '3.6', 'ticket_ordering': '0'}"
B02F40QOXV,东澳龙母庙,生活服务;生活服务场所;生活服务场所,070000,乾务东澳幼儿园西北(环东南路),440000,广东省,0756,珠海市,440403,斗门区,"113.236570,22.160817",113.23657,22.160817,[],"{'cost': [], 'rating': '4.0'}"
B0FFK7LQMT,东阁庙,风景名胜;风景名胜;寺庙道观,110205,淇澳村东淇澳岛内(东北角),440000,广东省,0756,珠海市,440402,香洲区,"113.664917,22.431981",113.664917,22.431981,[],"{'cost': [], 'rating': '3.8', 'ticket_ordering': '0'}"
B0FFIWQI6H,珠海普陀寺-三圣宝殿,风景名胜;风景名胜;寺庙道观,110205,东坑凤凰山风景区内珠海普陀寺(西北角),440000,广东省,0756,珠海市,440402,香洲区,"113.527470,22.315487",113.52747,22.315487,0756-8508462,"{'cost': [], 'rating': '3.8', 'ticket_ordering': '0'}"
B0FFKVEJVO,金台寺-钟楼,风景名胜;风景名胜相关;旅游景点,110000,斗门镇金台寺金台寺内(南侧),440000,广东省,0756,珠海市,440403,斗门区,"113.229459,22.224410",113.229459,22.22441,0756-5797083,"{'cost': [], 'rating': '3.9', 'ticket_ordering': '0'}"
B0FFM9VEZQ,金台寺-自在庙,风景名胜;风景名胜;寺庙道观,110205,斗门镇金台寺金台寺内,440000,广东省,0756,珠海市,440403,斗门区,"113.229881,22.226881",113.229881,22.226881,0756-5797083,"{'cost': [], 'rating': '3.9', 'ticket_ordering': '0'}"
B0FFK7PH58,珠海普陀寺-法堂,风景名胜;风景名胜;寺庙道观,110205,东坑凤凰山风景区内,440000,广东省,0756,珠海市,440402,香洲区,"113.526960,22.315921",113.52696,22.315921,0756-8508462,"{'cost': [], 'rating': [], 'ticket_ordering': '0'}"
B0FFG1X5ZL,东澳岛-自在佛,风景名胜;风景名胜相关;旅游景点,110000,东南部东澳岛内,440000,广东省,0756,珠海市,440402,香洲区,"113.719937,22.023994",113.719937,22.023994,0756-8858103,"{'cost': [], 'rating': '3.5', 'ticket_ordering': '0'}"
B0FFKTU4QA,莲塘古庙,风景名胜;风景名胜;寺庙道观,110205,上栅大街与边山大街交叉口北320米,440000,广东省,0756,珠海市,440402,香洲区,"113.539851,22.387086",113.539851,22.387086,[],"{'cost': [], 'rating': '3.6', 'ticket_ordering': '0'}"
B0LGAMFL8S,唐家花堂古庙,风景名胜;风景名胜;风景名胜,110200,高新区唐家湾镇唐家社区边山直街,440000,广东省,0756,珠海市,440402,香洲区,"113.594204,22.356158",113.594204,22.356158,[],"{'cost': [], 'rating': [], 'ticket_ordering': '0'}"
B0KRKLB6XQ,鸡山三庙,风景名胜;风景名胜;寺庙道观,110205,大学路辅路与瀚林路交叉口西南400米,440000,广东省,0756,珠海市,440402,香洲区,"113.587236,22.338062",113.587236,22.338062,[],"{'cost': [], 'rating': '3.7', 'ticket_ordering': '0'}"
B0KRKLF0VX,东岸村圣堂庙,风景名胜;风景名胜;寺庙道观,110205,西堡路与金园路交叉口南320米,440000,广东省,0756,珠海市,440402,香洲区,"113.569238,22.366274",113.569238,22.366274,[],"{'cost': [], 'rating': '3.7', 'ticket_ordering': '0'}"
B0K0KZC21N,金鼓山庙,风景名胜;风景名胜;寺庙道观,110205,龙山二路1601号,440000,广东省,0756,珠海市,440403,斗门区,"113.168330,22.227537",113.16833,22.227537,[],"{'cost': [], 'rating': '3.3', 'ticket_ordering': '0'}"
B0KRKLF815,鸡山武侯庙,风景名胜;风景名胜;寺庙道观,110205,港湾大道与情侣北路交叉口南300米,440000,广东省,0756,珠海市,440402,香洲区,"113.593333,22.335102",113.593333,22.335102,[],"{'cost': [], 'rating': '3.5', 'ticket_ordering': '0'}"
B0FFJZ4IAL,康公庙,风景名胜;风景名胜;寺庙道观,110205,横琴镇环岛路长隆大道1号珠海横琴长隆国际海洋度假区,440000,广东省,0756,珠海市,440402,香洲区,"113.539075,22.099952",113.539075,22.099952,[],"{'cost': [], 'rating': '3.5', 'ticket_ordering': '0'}"
B0HDD1CPVO,文武庙,风景名胜;风景名胜;寺庙道观,110205,金结大道与莲溪内街交叉口东北180米,440000,广东省,0756,珠海市,440403,斗门区,"113.231340,22.380655",113.23134,22.380655,[],"{'cost': [], 'rating': '3.5', 'ticket_ordering': '0'}"
B0G31SWJIP,灯笼沙观音庙,风景名胜;风景名胜;寺庙道观,110205,灯一村文化活动中心东侧,440000,广东省,0756,珠海市,440403,斗门区,"113.358445,22.231382",113.358445,22.231382,[],"{'cost': [], 'rating': '3.5', 'ticket_ordering': '0'}"
B0LB9SSCD8,唐家平里庙,风景名胜;风景名胜;风景名胜,110200,山房路271号,440000,广东省,0756,珠海市,440402,香洲区,"113.588553,22.360879",113.588553,22.360879,[],"{'cost': [], 'rating': [], 'ticket_ordering': '0'}"
B0FFKWWG9P,龙王大庙,风景名胜;风景名胜;寺庙道观,110205,上洲村,440000,广东省,0756,珠海市,440403,斗门区,"113.199845,22.255207",113.199845,22.255207,15113132939,"{'cost': [], 'rating': '3.8', 'ticket_ordering': '0'}"
B0LBXKFNH0,白藤白云堂,风景名胜;风景名胜;寺庙道观,110205,金辉路与金帆路交叉口北80米,440000,广东省,0756,珠海市,440404,金湾区,"113.356349,22.114903",113.356349,22.114903,[],"{'cost': [], 'rating': '2.6', 'ticket_ordering': '0'}"
B0FFLIDGXD,翠微三庙,风景名胜;风景名胜;寺庙道观,110205,沙岗林38-39号,440000,广东省,0756,珠海市,440402,香洲区,"113.522079,22.257361",113.522079,22.257361,[],"{'cost': [], 'rating': '3.3', 'ticket_ordering': '0'}"
B0FFM55HO9,观莲禅境,风景名胜;风景名胜相关;旅游景点,110000,水湾路333号轩坤花园16栋401,440000,广东省,0756,珠海市,440402,香洲区,"113.571941,22.237875",113.571941,22.237875,[],"{'cost': [], 'rating': '3.4', 'ticket_ordering': '0'}"
B0FFKAUE0H,大王先锋庙,风景名胜;风景名胜;寺庙道观,110205,南屏镇双石街,440000,广东省,0756,珠海市,440402,香洲区,"113.468254,22.207879",113.468254,22.207879,[],"{'cost': [], 'rating': '2.9', 'ticket_ordering': '0'}"
B0LBL7PR78,龙岗古庙,风景名胜;风景名胜;寺庙道观,110205,龙岗街与山房路交叉口西南140米,440000,广东省,0756,珠海市,440402,香洲区,"113.595212,22.356283",113.595212,22.356283,[],"{'cost': [], 'rating': [], 'ticket_ordering': '0'}"
B0FFKUXM5I,九洲岛-海神庙,风景名胜;风景名胜;寺庙道观,110205,吉大情侣南路九洲港码头对开1.8公里九洲岛内(东侧),440000,广东省,0756,珠海市,440402,香洲区,"113.618045,22.240230",113.618045,22.24023,[],"{'cost': [], 'rating': '2.8', 'ticket_ordering': '0'}"
B02F400355,红胜庙,风景名胜;风景名胜;寺庙道观,110205,港湾大道海天驿站公园,440000,广东省,0756,珠海市,440402,香洲区,"113.581109,22.301214",113.581109,22.301214,[],"{'cost': [], 'rating': [], 'ticket_ordering': '0'}"
B0GUSLQ7H7,金花庙,风景名胜;风景名胜;寺庙道观,110205,唐家三庙(东南角),440000,广东省,0756,珠海市,440402,香洲区,"113.594659,22.360867",113.594659,22.360867,[],"{'cost': [], 'rating': '3.5', 'ticket_ordering': '0'}"
B0FFF0AB2V,板樟山森林公园-观音庙,风景名胜;风景名胜;寺庙道观,110205,吉大白莲洞公园内,440000,广东省,0756,珠海市,440402,香洲区,"113.560300,22.246051",113.5603,22.246051,[],"{'cost': [], 'rating': '3.4', 'ticket_ordering': '0'}"
B0FFLM3KW3,观音庙,风景名胜;风景名胜;寺庙道观,110205,连湾二路与颖华路交叉口东380米,440000,广东省,0756,珠海市,440404,金湾区,"113.249755,22.062483",113.249755,22.062483,[],"{'cost': [], 'rating': '3.7', 'ticket_ordering': '0'}"
B0KRJ17D5Z,北帝庙,风景名胜;风景名胜;寺庙道观,110205,担杆镇外伶仃岛旅游度假区内,440000,广东省,0756,珠海市,440402,香洲区,"114.042884,22.100867",114.042884,22.100867,[],"{'cost': [], 'rating': '4.2', 'ticket_ordering': '0'}"
B0GD1DNHVD,大王庙,风景名胜;风景名胜;寺庙道观,110205,万山镇东澳岛旅游度假区内(东侧),440000,广东省,0756,珠海市,440402,香洲区,"113.716481,22.018602",113.716481,22.018602,0756-8858103,"{'cost': [], 'rating': '3.5', 'ticket_ordering': '0'}"
B02F402YIQ,康王庙,风景名胜;风景名胜;寺庙道观,110205,272省道南50米,440000,广东省,0756,珠海市,440403,斗门区,"113.245454,22.274960",113.245454,22.27496,[],"{'cost': [], 'rating': '3.8', 'ticket_ordering': '0'}"
B0FFJAXMEP,奶娘庙,风景名胜;风景名胜相关;旅游景点,110000,慈尊宫西南侧,440000,广东省,0756,珠海市,440403,斗门区,"113.236448,22.382808",113.236448,22.382808,[],"{'cost': [], 'rating': '3.3', 'ticket_ordering': '0'}"
B0L1YRENRP,武帝庙,风景名胜;风景名胜;寺庙道观,110205,网山村后山古榕树公园东南侧70米,440000,广东省,0756,珠海市,440403,斗门区,"113.159025,22.195472",113.159025,22.195472,[],"{'cost': [], 'rating': [], 'ticket_ordering': '0'}"
B02F402RYW,庙咀,商务住宅;住宅区;住宅小区|地名地址信息;普通地名;村庄级地名,120302|190108,龙坛路与龙坛村十九巷交叉口北160米,440000,广东省,0756,珠海市,440403,斗门区,"113.275734,22.211834",113.275734,22.211834,[],"{'cost': [], 'rating': []}"
B0KUFC8DYZ,玄通坛,风景名胜;风景名胜相关;旅游景点,110000,粤华路与比邻巷交叉口南120米,440000,广东省,0756,珠海市,440402,香洲区,"113.552022,22.221700",113.552022,22.2217,[],"{'cost': [], 'rating': [], 'ticket_ordering': '0'}"
B0H1DMLS3B,财星宫,风景名胜;风景名胜相关;旅游景点,110000,西大街与沙边路交叉口东南80米,440000,广东省,0756,珠海市,440402,香洲区,"113.500083,22.221421",113.500083,22.221421,[],"{'cost': [], 'rating': '2.6', 'ticket_ordering': '0'}"
B0HGJRJME8,斗门福音堂,风景名胜;风景名胜;风景名胜,110200,二马路11号,440000,广东省,0756,珠海市,440403,斗门区,"113.199133,22.234485",113.199133,22.234485,[],"{'cost': [], 'rating': '3.1', 'ticket_ordering': '0'}"
B0FFK80UCK,桂山灯塔,风景名胜;风景名胜相关;旅游景点,110000,桂山镇桂山岛桂山一路左边200米,440000,广东省,0756,珠海市,440402,香洲区,"113.818789,22.132908",113.818789,22.132908,[],"{'cost': [], 'rating': '4.3', 'ticket_ordering': '0'}"
B0KRJ1DQM2,码头灯塔,风景名胜;风景名胜;风景名胜,110200,外伶仃岛旅游度假区内,440000,广东省,0756,珠海市,440402,香洲区,"114.029680,22.100498",114.02968,22.100498,[],"{'cost': [], 'rating': '4.0', 'ticket_ordering': '0'}"
B0GRVCTBKX,珠海鑫悦公寓(北理工北师大店),住宿服务;住宿服务相关;住宿服务相关,100000,唐家湾镇宁堂村东26号,440000,广东省,0756,珠海市,440402,香洲区,"113.550723,22.356110",113.550723,22.35611,13417883550;15818968292,"{'cost': [], 'star': [], 'rating': '4.8', 'lowest_price': [], 'hotel_ordering': '1'}"
B0LB4DC8SC,天天优品酒店(珠海平沙海泉湾店),住宿服务;住宿服务相关;住宿服务相关,100000,平沙镇平塘路212号2栋201商铺之二,440000,广东省,0756,珠海市,440404,金湾区,"113.191564,22.101227",113.191564,22.101227,0756-6356788;13823033129,"{'cost': [], 'star': [], 'rating': '4.9', 'lowest_price': [], 'hotel_ordering': '1'}"
B0HGNNJ7CL,瑞缘国际酒店公寓(珠海奥园广场店),住宿服务;住宿服务相关;住宿服务相关,100000,珠海金发购物中心(金桔路西100米),440000,广东省,0756,珠海市,440402,香洲区,"113.513775,22.282013",113.513775,22.282013,"13217562333;+862126137886,16005649","{'cost': [], 'star': [], 'rating': '3.6', 'lowest_price': [], 'hotel_ordering': '1'}"
B0H3TSG03A,娜咖公寓,住宿服务;住宿服务相关;住宿服务相关,100000,唐家湾镇宁堂村259号,440000,广东省,0756,珠海市,440402,香洲区,"113.551141,22.355503",113.551141,22.355503,13672788229,"{'cost': [], 'star': [], 'rating': '4.3', 'lowest_price': [], 'hotel_ordering': '1'}"
B0GK0M9H7H,珠海鑫科漫电竞酒店,住宿服务;住宿服务相关;住宿服务相关,100000,景园路15号珠宝大厦F10层,440000,广东省,0756,珠海市,440402,香洲区,"113.580959,22.252515",113.580959,22.252515,0756-3333312,"{'cost': [], 'star': [], 'rating': '4.9', 'lowest_price': [], 'hotel_ordering': '0'}"
B0FFG5PSKG,珠海海龙公寓,住宿服务;住宿服务相关;住宿服务相关,100000,担杆镇涛园街外伶仃岛石涛苑8栋,440000,广东省,0756,珠海市,440402,香洲区,"114.029694,22.102741",114.029694,22.102741,13726211059,"{'cost': [], 'star': [], 'rating': '3.5', 'lowest_price': [], 'hotel_ordering': '0'}"
B0IDUZQ35L,珠海鸿福商务酒店,住宿服务;住宿服务相关;住宿服务相关,100000,"盛兴二路北三栋一,三,四层",440000,广东省,0756,珠海市,440403,斗门区,"113.227746,22.156711",113.227746,22.156711,0756-5586639,"{'cost': [], 'star': [], 'rating': '3.3', 'lowest_price': [], 'hotel_ordering': '1'}"
B0JKLS3B7I,珠海锦程优品连锁酒店,住宿服务;住宿服务相关;住宿服务相关,100000,翠香路20号四至七楼(翠香东公交站旁),440000,广东省,0756,珠海市,440402,香洲区,"113.576432,22.285100",113.576432,22.2851,0756-6231888,"{'cost': [], 'star': [], 'rating': '4.3', 'lowest_price': [], 'hotel_ordering': '1'}"
B0K2HSJMRX,珠海慢慢享公寓(金湾华发商都店),住宿服务;住宿服务相关;住宿服务相关,100000,金帆路智汇广场2号楼613室,440000,广东省,0756,珠海市,440404,金湾区,"113.357333,22.114600",113.357333,22.1146,15916271115,"{'cost': [], 'star': [], 'rating': '5.0', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFFP6B2W,聚福公寓A栋,住宿服务;住宿服务相关;住宿服务相关|购物服务;购物相关场所;购物相关场所,100000|060000,乐华街一巷15号,440000,广东省,0756,珠海市,440404,金湾区,"113.394246,22.038933",113.394246,22.038933,13726269799;18926966699,"{'cost': [], 'star': [], 'rating': '4.0', 'lowest_price': [], 'hotel_ordering': '1'}"
B0H19PKTVU,珠海铭月居住宿,住宿服务;住宿服务相关;住宿服务相关,100000,福堂街二巷52号,440000,广东省,0756,珠海市,440404,金湾区,"113.394891,22.038982",113.394891,22.038982,15992618181,"{'cost': [], 'star': [], 'rating': '5.0', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFILI9S7,珠海喜爱酒店式公寓,住宿服务;住宿服务相关;住宿服务相关,100000,海澄村田心乐康街二巷8号(珠海机场对面),440000,广东省,0756,珠海市,440404,金湾区,"113.379334,22.016602",113.379334,22.016602,"13326654523;13326657777;+862126137886,4319715","{'cost': [], 'star': [], 'rating': '3.5', 'lowest_price': [], 'hotel_ordering': '1'}"
B0H2FUKNCY,辰逸公寓(珠海新青店),住宿服务;住宿服务相关;住宿服务相关,100000,新青科技工业园新青三路43号,440000,广东省,0756,珠海市,440403,斗门区,"113.283203,22.166986",113.283203,22.166986,13381115400,"{'cost': [], 'star': [], 'rating': '5.0', 'lowest_price': [], 'hotel_ordering': '0'}"
B0FFHSABVQ,珠海泉悦精品酒店(香洲总站公交车站店),住宿服务;住宿服务相关;住宿服务相关,100000,狮山路365号,440000,广东省,0756,珠海市,440402,香洲区,"113.569006,22.280203",113.569006,22.280203,0756-2239980,"{'cost': [], 'star': [], 'rating': '3.1', 'lowest_price': [], 'hotel_ordering': '1'}"
B0GRAC5TGK,亿豪公寓(珠海斗门新青科技园店),住宿服务;住宿服务相关;住宿服务相关|商务住宅;商务住宅相关;商务住宅相关,100000|120000,井岸镇新堂村商业街13号3楼,440000,广东省,0756,珠海市,440403,斗门区,"113.283606,22.173143",113.283606,22.173143,0756-5510551,"{'cost': [], 'star': [], 'rating': '4.6', 'lowest_price': [], 'hotel_ordering': '1'}"
B0G304HSLY,珠海葵花公寓(荔山时代广场店),住宿服务;住宿服务相关;住宿服务相关,100000,乾务镇荔山村牌坊西侧富山时代广场B328号铺,440000,广东省,0756,珠海市,440403,斗门区,"113.182539,22.146031",113.182539,22.146031,0756-5651688,"{'cost': [], 'star': [], 'rating': '4.1', 'lowest_price': [], 'hotel_ordering': '1'}"
B0JACUQY2P,桂花墅精品酒店(金湾机场店),住宿服务;住宿服务相关;住宿服务相关,100000,三灶镇白石公村桂花里南37号,440000,广东省,0756,珠海市,440404,金湾区,"113.372218,22.010497",113.372218,22.010497,0756-7767666;13411457287,"{'cost': [], 'star': [], 'rating': '4.1', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFFUYIIU,珠海有家客栈吉林大学店,住宿服务;住宿服务相关;住宿服务相关,100000,三灶镇安堂村安兴街二巷2号,440000,广东省,0756,珠海市,440404,金湾区,"113.396477,22.040172",113.396477,22.040172,18926993086,"{'cost': [], 'star': [], 'rating': '4.0', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFLPL30K,珠海领峰公寓(金湾机场店),住宿服务;住宿服务相关;住宿服务相关,100000,三灶镇正表村升平街6号,440000,广东省,0756,珠海市,440404,金湾区,"113.377833,22.013636",113.377833,22.013636,19500828552,"{'cost': [], 'star': [], 'rating': '4.7', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFKT0XEG,摩尔斯国际公寓(拱北口岸中安广场店),住宿服务;住宿服务相关;住宿服务相关,100000,港昌路258号中安世纪广场B栋20楼前台,440000,广东省,0756,珠海市,440402,香洲区,"113.532894,22.229839",113.532894,22.229839,17722067678,"{'cost': [], 'star': [], 'rating': '4.3', 'lowest_price': [], 'hotel_ordering': '1'}"
B0JR2N9WBM,璞悦酒店(珠海拱北口岸店),住宿服务;住宿服务相关;住宿服务相关,100000,拱北粤海中路1001号,440000,广东省,0756,珠海市,440402,香洲区,"113.551216,22.225893",113.551216,22.225893,0756-8885003,"{'cost': [], 'star': [], 'rating': '4.1', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFIQUQ28,二十四小时商务酒店(珠海机场店),住宿服务;住宿服务相关;住宿服务相关,100000,屋仔埇村路口,440000,广东省,0756,珠海市,440404,金湾区,"113.372236,22.010453",113.372236,22.010453,0756-6959886,"{'cost': [], 'star': [], 'rating': '4.4', 'lowest_price': [], 'hotel_ordering': '0'}"
B0JRFLVAR6,润鸿酒店公寓(南水市场店),住宿服务;住宿服务相关;住宿服务相关,100000,南水镇兴南路26号1栋,440000,广东省,0756,珠海市,440404,金湾区,"113.239027,22.028113",113.239027,22.028113,17666019886,"{'cost': [], 'star': [], 'rating': '4.3', 'lowest_price': [], 'hotel_ordering': '1'}"
B0J175I8Z3,阿帕门国际公寓(体育中心明珠站店),住宿服务;住宿服务相关;住宿服务相关,100000,梅华西路869号,440000,广东省,0756,珠海市,440402,香洲区,"113.523343,22.274919",113.523343,22.274919,13417784339,"{'cost': [], 'star': [], 'rating': '4.8', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFHKBOZR,梦寓公寓(珠海横琴口岸店),住宿服务;住宿服务相关;住宿服务相关,100000,横琴下村49号至50号,440000,广东省,0756,珠海市,440402,香洲区,"113.526592,22.139405",113.526592,22.139405,13326636172,"{'cost': [], 'star': [], 'rating': '3.9', 'lowest_price': [], 'hotel_ordering': '1'}"
B0G25PRIHJ,诗特丹国际公寓(拱北口岸店),住宿服务;住宿服务相关;住宿服务相关,100000,九州大道中2085号盈信国际大厦F1层,440000,广东省,0756,珠海市,440402,香洲区,"113.565269,22.241398",113.565269,22.241398,18688188989,"{'cost': [], 'star': [], 'rating': '4.4', 'lowest_price': [], 'hotel_ordering': '1'}"
B0G2JPI149,途窝假日酒店(珠海金湾机场店),住宿服务;住宿服务相关;住宿服务相关,100000,三灶镇鱼林卫国街45号,440000,广东省,0756,珠海市,440404,金湾区,"113.332382,22.035723",113.332382,22.035723,0756-7789668;13676039653,"{'cost': [], 'star': [], 'rating': '4.6', 'lowest_price': [], 'hotel_ordering': '1'}"
B0JGBY7ZZ4,珠海低调LOFT套房公寓(华发商都海印又一城店),住宿服务;住宿服务相关;住宿服务相关,100000,南屏镇南湾北路15号海印又一城C2栋,440000,广东省,0756,珠海市,440402,香洲区,"113.514884,22.212256",113.514884,22.212256,13318486799,"{'cost': [], 'star': [], 'rating': '4.3', 'lowest_price': [], 'hotel_ordering': '1'}"
B0JU27B0J5,松果电竞公寓(三灶唐人街店),住宿服务;住宿服务相关;住宿服务相关,100000,三灶镇华晨商业大厦B栋22楼,440000,广东省,0756,珠海市,440404,金湾区,"113.349026,22.050909",113.349026,22.050909,18928088984,"{'cost': [], 'star': [], 'rating': '4.6', 'lowest_price': [], 'hotel_ordering': '1'}"
B0K6U7PM5T,海悦S酒店(拱北口岸店),住宿服务;宾馆酒店;宾馆酒店,100100,拱北港昌路180号商铺,440000,广东省,0756,珠海市,440402,香洲区,"113.537763,22.221070",113.537763,22.22107,0756-8887166;15812700533;16511769997,"{'cost': [], 'star': [], 'rating': '4.6', 'lowest_price': [], 'hotel_ordering': '1'}"
B0L61RWSLB,MU笑笑FN故里民宿(拱北店),住宿服务;住宿服务相关;住宿服务相关,100000,"拱北口岸花苑新村粤华路225号,七栋,九楼,九H",440000,广东省,0756,珠海市,440402,香洲区,"113.551575,22.221493",113.551575,22.221493,13075669688,"{'cost': [], 'star': [], 'rating': '5.0', 'lowest_price': [], 'hotel_ordering': '0'}"
B0G0K4R1UZ,悠然crazy连锁公寓(珠海科技学院南门店),住宿服务;宾馆酒店;经济型连锁酒店,100105,三灶镇安堂村安兴街一巷12号楼,440000,广东省,0756,珠海市,440404,金湾区,"113.396974,22.040655",113.396974,22.040655,15976954796,"{'cost': [], 'star': [], 'rating': '4.7', 'lowest_price': [], 'hotel_ordering': '1'}"
B0KBXMKT09,珠海316公寓,住宿服务;住宿服务相关;住宿服务相关,100000,井岸镇西埔村文明路三巷16号1楼,440000,广东省,0756,珠海市,440403,斗门区,"113.270160,22.160927",113.27016,22.160927,18928075206,"{'cost': [], 'star': [], 'rating': '4.3', 'lowest_price': [], 'hotel_ordering': '1'}"
B0FFFFO91F,珠海大厦住宿,住宿服务;住宿服务相关;住宿服务相关,100000,[],440000,广东省,0756,珠海市,440403,斗门区,"113.296862,22.213128",113.296862,22.213128,13631228877,"{'cost': [], 'star': [], 'rating': '4.5', 'lowest_price': [], 'hotel_ordering': '1'}"
